sub_comp,mpid,reduced_formula,index,pretty_formula,composition,lower_bound,upper_bound,total_range,roost_ensemble_mean,e_hull_from_roost,roost_band_gap,sub_structure,spacegroup,wyckoffs,species,mxrd
"['Li', 'S', 'Ge', 1.0, 1.0, 2.0]",mp-1001784,LiGe2S,16,LiGe2S,Li1Ge2S1,1.6202451516666685,1.882169921666668,0.2619247699999993,-0.5735153675079345,0.1492342561899822,0.8513588905334473,"Li1 Ge2 S1
1.0
3.357416 0.000000 5.490541
1.545669 2.980461 5.490541
0.000000 0.000000 6.435704
Li S Ge
1 1 2
direct
0.500000 0.500000 0.500000 Li
0.000000 0.000000 0.000000 S
0.745779 0.745779 0.745779 Ge
0.254221 0.254221 0.254221 Ge
",166,1_2_3,16_3_32,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.626805e-318, 2.9035649823557e-310, 4.0360179192085695e-302, 4.3691907040378456e-294, 3.6836240155141024e-286, 2.4186663917224044e-278, 1.236810101808519e-270, 4.9255695645285355e-263, 1.527693637472291e-255, 3.690136763508916e-248, 6.941846946203083e-241, 1.017030519275823e-233, 1.160430984848875e-226, 1.0311717982791247e-219, 7.136234568298723e-213, 3.846215257916654e-206, 1.6144493906148146e-199, 5.277663104892341e-193, 1.3436472636543422e-186, 2.664129058938159e-180, 4.113880069832804e-174, 4.947369796521864e-168, 4.63365291318589e-162, 3.379862287071046e-156, 1.9199985046872856e-150, 8.494330511109023e-145, 2.9267376840244812e-139, 7.853528484889822e-134, 1.6412405049475588e-128, 2.6711975605120612e-123, 3.3858379760242125e-118, 3.3423560632079993e-113, 2.569600659642472e-108, 1.5385263404692541e-103, 7.174152703258817e-99, 2.605329616806863e-94, 7.3685344103640865e-90, 1.6230277114764853e-85, 2.7841788726491496e-81, 3.7195869183513885e-77, 3.8700686530452106e-73, 3.1359491101107523e-69, 1.9789996756738158e-65, 9.726325940965148e-62, 3.7228736319383214e-58, 1.1097729887874849e-54, 2.5764183572497466e-51, 4.658273667288771e-48, 6.55933773517433e-45, 7.193187257723915e-42, 6.143404607951178e-39, 4.0862341733852525e-36, 2.11672170641085e-33, 8.539464841772857e-31, 2.683020097123313e-28, 6.565133718688912e-26, 1.2510930347025551e-23, 1.856786696113829e-21, 2.1461536178993435e-19, 1.931905920135475e-17, 1.3543706114611258e-15, 7.39461298450398e-14, 3.1442694507275562e-12, 1.0412390394075779e-10, 2.6853908761374365e-09, 5.393751759585185e-08, 8.437247324988628e-07, 1.0278671458162089e-05, 9.752131954376362e-05, 0.0007205905009506333, 0.00414671202507492, 0.018584273960617986, 0.06486548973797987, 0.17632268204885077, 0.3732751208266131, 0.6154266315300007, 0.7902234369910409, 0.7902234369910409, 0.6154266315300007, 0.3732751208266131, 0.17632268204885077, 0.06486548973797987, 0.018584273960617986, 0.00414671202507492, 0.0007205905009506333, 9.752131954376362e-05, 1.0278671458162089e-05, 8.437247324988628e-07, 5.393751759585185e-08, 2.6853908761374365e-09, 1.0412390394075779e-10, 3.1442694507275562e-12, 7.39461298450398e-14, 1.3543706114611258e-15, 1.931905920135475e-17, 2.1461536178993435e-19, 1.856786696113829e-21, 1.2510930347025551e-23, 6.565133718688912e-26, 2.683020097123313e-28, 8.539464841772857e-31, 2.11672170641085e-33, 4.0862341733852525e-36, 6.143404607951178e-39, 7.193187257723915e-42, 6.55933773517433e-45, 4.658273667288771e-48, 2.5764183572497466e-51, 1.1097729887874849e-54, 3.7228736319383214e-58, 9.726325940965148e-62, 1.9789996756738158e-65, 3.1359491101107523e-69, 3.8700686530452106e-73, 3.7195869183513885e-77, 2.7841788726491496e-81, 1.6230277114764853e-85, 7.3685344103640865e-90, 2.605329616806863e-94, 7.174152703258817e-99, 1.5385263404692541e-103, 2.569600659642472e-108, 3.3423560632079993e-113, 3.3858379760242125e-118, 2.6711975605120612e-123, 1.6412405049475588e-128, 7.853528484889822e-134, 2.9267376840244812e-139, 8.494330511109023e-145, 1.9199985046872856e-150, 3.379862287071046e-156, 4.63365291318589e-162, 4.947369796521864e-168, 4.113880069832804e-174, 2.664129058938159e-180, 1.3436472636543422e-186, 5.277663104892341e-193, 1.6144493906148146e-199, 3.846215257916654e-206, 7.136234568298723e-213, 1.0311717982791247e-219, 1.160430984848875e-226, 1.017030519275823e-233, 6.941846946203083e-241, 3.690136763508916e-248, 1.527693637472291e-255, 4.9255695645285355e-263, 1.2368101018100654e-270, 2.4186663917224044e-278, 3.6836240155141024e-286, 4.3691907040378456e-294, 4.0360179192085695e-302, 2.90356498235953e-310, 1.626805e-318, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.16554e-319, 3.8650842725635e-311, 5.372550460593361e-303, 5.816053842992293e-295, 4.90346086101714e-287, 3.219610888005666e-279, 1.6463813628064553e-271, 6.556678280997717e-264, 2.0335913566153708e-256, 4.912130313913455e-249, 9.240648519099072e-242, 1.353821487949261e-234, 1.544709202718099e-227, 1.3726456697401753e-220, 9.499407853058712e-214, 5.1198944031233064e-207, 2.1490763893469375e-200, 7.025368051538785e-194, 1.7885977886432908e-187, 3.546358834176103e-181, 5.476196762857807e-175, 6.585697687943205e-169, 6.168093053919898e-163, 4.499108044274097e-157, 2.5558084867767346e-151, 1.1307239019602744e-145, 3.895930644288376e-140, 1.0454234575611518e-134, 2.1847394157579845e-129, 3.555768079166279e-124, 4.5070625903341876e-119, 4.449181585986705e-114, 3.42052723348916e-109, 2.0480113231865846e-104, 9.549882627334402e-100, 3.468087880917532e-95, 9.808634087546976e-91, 2.1604954322300585e-86, 3.706163298590771e-82, 4.951332925529831e-78, 5.151646880825331e-74, 4.174422704056435e-70, 2.6343479716612294e-66, 1.294721132562768e-62, 4.955708038561733e-59, 1.4772757458999174e-55, 3.429602620455562e-52, 6.200867002510672e-49, 8.73147088930879e-46, 9.575220499069792e-43, 8.177800970351397e-40, 5.4393958921317595e-37, 2.817676830571548e-34, 1.1367319642100107e-31, 3.571505664030277e-29, 8.739186220242444e-27, 1.665394107356788e-24, 2.4716640062356626e-22, 2.8568551575237374e-20, 2.5716590582140363e-18, 1.8028721869120023e-16, 9.84334861516096e-15, 4.1854983362037437e-13, 1.3860466907574907e-11, 3.5746615295738045e-10, 7.179899614015595e-09, 1.1231252662747471e-07, 1.3682466773503643e-06, 1.2981563033676014e-05, 9.592149750763933e-05, 0.0005519901062439511, 0.0024738480260883015, 0.008634578035687577, 0.023471216570822073, 0.04968856587037673, 0.0819225954621845, 0.10519069481121435, 0.10519069575879884, 0.081922615261522, 0.049688875602153605, 0.02347498987665352, 0.008670378164650869, 0.0027383771873470838, 0.0020742503255053255, 0.006918218484381876, 0.02382513780488162, 0.06472951985532151, 0.13702961034333572, 0.2259234552966571, 0.29009144996511654, 0.29009144962151084, 0.22592344811717605, 0.13702949803081896, 0.06472815160864477, 0.0238121562418718, 0.006822296987888672, 0.0015222602528548955, 0.0002645300276471071, 3.581753083798909e-05, 4.045516951805762e-06, 3.625942127745464e-06, 3.14831280210646e-05, 0.00023248527798136625, 0.0013378547680916034, 0.005995848921702344, 0.020927569053865835, 0.056887030672873186, 0.12042984487951869, 0.1985552468799804, 0.2549499836106038, 0.2549499836106038, 0.1985552468799804, 0.12042984487951869, 0.056887030672872686, 0.02092756905383869, 0.00599584892054808, 0.0013378547298676623, 0.00023248429217292833, 3.146332752928571e-05, 3.3162103237225504e-06, 2.7221111985936316e-07, 1.7401874689291188e-08, 8.663883248847076e-10, 3.3593520972055474e-11, 1.0144364332988026e-12, 2.385725822540267e-14, 4.3696092653173515e-16, 6.232912865141355e-18, 6.924140744201681e-20, 5.990555526233714e-22, 4.036404563085279e-24, 2.1181107211328343e-26, 8.656234398629518e-29, 2.755089661404209e-31, 6.829184495116081e-34, 1.3183427455663661e-36, 1.9820481534619658e-39, 2.3207397903151637e-42, 2.116240761532956e-45, 1.502899989465187e-48, 8.31230494068893e-52, 3.580463348191834e-55, 1.2011116438929222e-58, 3.1380069524166347e-62, 6.38485156552184e-66, 1.0117520397404872e-69, 1.2486012158414983e-73, 1.9688929553555035e-77, 7.999464131832962e-74, 6.482032850801095e-70, 4.090608762777193e-66, 2.01043964851548e-62, 7.6952107111052955e-59, 2.2939099831240995e-55, 5.3254781384223534e-52, 9.628690351522028e-49, 1.3558205565841483e-45, 1.4868377792292536e-42, 1.2698468338057933e-39, 8.446279967538698e-37, 4.375281343922799e-34, 1.7651144737701985e-31, 5.545824819937414e-29, 1.3570185911894642e-26, 2.5860196915197984e-24, 3.8379935191981482e-22, 4.436117349365357e-20, 3.993265579023697e-18, 2.7994953002730743e-16, 1.5284726442139965e-14, 6.499231063946226e-13, 2.1522497406656346e-11, 5.550725239846011e-10, 1.1148929675540112e-08, 1.7439860281718166e-07, 2.1246099255751378e-06, 2.0157737729163003e-05, 0.00014894665490832089, 0.0008571288189175451, 0.0038413848596145967, 0.0134077505916554, 0.036446044793808606, 0.07715627743396006, 0.12720919577341092, 0.16333984060946616, 0.16333984060946616, 0.12720919577341092, 0.07715627743396006, 0.036446044793808606, 0.0134077505916554, 0.0038413848596145967, 0.0008571288189175451, 0.00014894665490832089, 2.0157737729163003e-05, 2.1246099255751378e-06, 1.7439860281718166e-07, 1.1148929675540112e-08, 5.550725239846011e-10, 2.1522497406656346e-11, 6.499231063946226e-13, 1.5284726442139965e-14, 2.7994953002730743e-16, 3.993265579023697e-18, 4.436117349365357e-20, 3.8379935191981482e-22, 2.5860196915197984e-24, 1.3570185911894642e-26, 5.545824819937414e-29, 1.7651144737701985e-31, 4.375281343933098e-34, 8.446291261623515e-37, 2.2344280441009598e-39, 6.415846082574677e-37, 3.3234828498738246e-34, 1.3407886763130389e-31, 4.212632795144114e-29, 1.0307972585635178e-26, 1.9643518710184774e-24, 2.915356667668264e-22, 3.369694145740287e-20, 3.0333020035972247e-18, 2.1265088773422999e-16, 1.1610345073195421e-14, 4.93684434906262e-13, 1.6348583186893352e-11, 4.216355175545081e-10, 8.468775755968745e-09, 1.324739416603612e-07, 1.6138629942277055e-06, 1.5311905765307643e-05, 0.00011314053068140125, 0.0006510788006239151, 0.002917932744685062, 0.010184586005758086, 0.027684575069831033, 0.058608245882747864, 0.09662866162531013, 0.1240736575074174, 0.1240736575074174, 0.09662866162531013, 0.058608245882747864, 0.027684575069831033, 0.010184586005758086, 0.002917932744685062, 0.0006510788006239151, 0.00011314053068140125, 1.5311905765307643e-05, 1.6138629942277055e-06, 1.324739416603612e-07, 8.468775755968745e-09, 4.216355175545081e-10, 1.6348583186893352e-11, 4.93684434906262e-13, 1.1610345073195421e-14, 2.1265088773422999e-16, 3.0333020035972247e-18, 3.369694145740287e-20, 2.915356667668264e-22, 1.9643518710184774e-24, 1.0307972585635178e-26, 4.212632795144114e-29, 1.3407886763130389e-31, 3.323482849860266e-34, 6.415831214196885e-37, 9.645812102951664e-40, 1.1294084817325843e-42, 1.0298872262361482e-45, 7.313995314689214e-49, 4.045256491890815e-52, 1.7424640585971697e-55, 5.845315721226165e-59, 1.5271387523001303e-62, 3.107244311834134e-66, 4.923780511118694e-70, 6.076427882428998e-74, 5.840155224120903e-78, 4.3714630535360164e-82, 2.5483296871776276e-86, 1.1569398880958506e-90, 4.0906503077216454e-95, 1.1264198500608872e-99, 2.4156533620463436e-104, 4.0345519665842117e-109, 5.247861833019903e-114, 5.31613315611643e-119, 4.194070129324446e-124, 2.5769257499315714e-129, 1.233089222422055e-134, 4.595295862198307e-140, 1.3337020964653822e-145, 3.650327348411596e-151, 2.8125160769502225e-146, 9.690577472131929e-141, 2.600343263690423e-135, 5.4342308674979325e-130, 8.844471113624894e-125, 1.1210681911756376e-119, 1.1066711084756058e-114, 8.508078602543595e-110, 5.0941390397282426e-105, 2.375398483687708e-100, 8.626378998677463e-96, 2.4397592565082733e-91, 5.373927381101199e-87, 9.218557989993695e-83, 1.231574165097301e-78, 1.2813994335575093e-74, 1.0383287154865238e-70, 6.552568677104805e-67, 3.2204360358159393e-63, 1.232662412698606e-59, 3.674514864460455e-56, 8.530652346410526e-53, 1.5423781265282792e-49, 2.1718301177295924e-46, 2.381700921576091e-43, 2.034112541788873e-40, 1.352972937841584e-37, 7.008573332308951e-35, 2.827460283559e-32, 8.883616134230538e-30, 2.1737491973786444e-27, 4.142432731094167e-25, 6.147915279914248e-23, 7.106023889627086e-21, 6.39663885497247e-19, 4.4843900456071587e-17, 2.448394005172112e-15, 1.041083622623633e-13, 3.4475954689976117e-12, 8.891465904242749e-11, 1.7858986672093888e-09, 2.7936155433619743e-08, 3.403320448552978e-07, 3.2289805382349058e-06, 2.3859118339373724e-05, 0.0001372997462429006, 0.0006153347720970071, 0.002147729388270024, 0.005838133768581981, 0.012359329285075223, 0.02037708908389064, 0.02616470030182586, 0.02616470030182586, 0.02037708908389064, 0.012359329285075223, 0.005838133768581981, 0.002147729388270024, 0.0006153347720970071, 0.00013729974624290063, 2.3859118339375476e-05, 3.2289805383575587e-06, 3.4033205155192996e-07, 2.793644018166729e-08, 1.795328227498352e-09, 3.321062241644597e-10, 4.888080756135565e-09, 7.640862252997067e-08, 9.308463166658064e-07, 8.831623933587964e-06, 6.52573646896113e-05, 0.00037553020547192404, 0.0016830096174453562, 0.005874280765590531, 0.01596795066037154, 0.03380415181327734, 0.05573362413252696, 0.07156338995028576, 0.07156338995028576, 0.05573362413252696, 0.03380415181327734, 0.01596795066037154, 0.005874280765590531, 0.0016830096174453562, 0.00037553020547192404, 6.525736468961067e-05, 8.83162393354312e-06, 9.308463142174123e-07, 7.64085184216084e-08, 4.884633160666567e-09, 2.431915651220322e-10, 9.429560288962964e-12, 2.847480475496679e-13, 6.696632215269316e-15, 1.2265309742553026e-16, 1.7495524713409383e-18, 1.9435772347598512e-20, 1.681523783886496e-22, 1.1330018133532074e-24, 5.945447861876449e-27, 2.4297686510792026e-29, 7.733421002615426e-32, 1.9169234143308678e-34, 3.7005327340280815e-37, 5.563525947233794e-40, 6.514219151358318e-43, 5.940198963792903e-46, 4.218577168714289e-49, 2.333229096279368e-52, 1.0050210286763907e-55, 3.3714699537702937e-59, 8.808253761078466e-63, 1.7922010265982528e-66, 2.8399454954871415e-70, 3.5047711721487646e-74, 3.368493474523735e-78, 2.521495633697611e-82, 2.0008167201007582e-82, 2.6728401164832873e-78, 2.780974064180719e-74, 2.253446624246934e-70, 1.4220798813841208e-66, 6.98919388944396e-63, 2.6752019002288744e-59, 7.974664471437381e-56, 1.8513761052669726e-52, 3.3473665234317325e-49, 4.713443030362855e-46, 5.168917917459938e-43, 4.414559640185525e-40, 2.936307408244981e-37, 1.5210448946390206e-34, 6.136333066925569e-32, 1.9279785380304476e-29, 4.7176079383465385e-27, 8.990169408615681e-25, 1.3342594427996167e-22, 1.542194230696498e-20, 1.3882390055552277e-18, 9.732306792021067e-17, 5.313659463993834e-15, 2.259425497888432e-13, 7.482189652957282e-12, 1.9296821447468276e-10, 3.875870196832989e-09, 6.062881071995656e-08, 7.386101204403997e-07, 7.007737708799727e-06, 5.1780567056914495e-05, 0.00029797658975082124, 0.001335438425502886, 0.0046611381035775975, 0.012670287006893285, 0.026822997804080775, 0.044223647023531036, 0.05678428679684094, 0.05678428679684094, 0.044223647023531036, 0.026822997804080775, 0.012670287006893285, 0.0046611381035775975, 0.001335438425502886, 0.00029797658975082124, 5.1780567056914495e-05, 7.007737708799727e-06, 7.386101204403997e-07, 6.062881071995656e-08, 3.875870196832989e-09, 1.9296821447468276e-10, 7.482189652957282e-12, 2.259425497888432e-13, 5.313659463993834e-15, 9.732306792021067e-17, 1.3882390055552277e-18, 1.542194230696498e-20, 1.3342594427996167e-22, 8.990169408615681e-25, 4.7176079383465385e-27, 1.9279785380700645e-29, 6.136359417821073e-32, 2.886055075887617e-34, 5.506873468338759e-32, 1.7301989855677845e-29, 4.233657329694064e-27, 8.067922792523769e-25, 1.197385909033794e-22, 1.3839899359861812e-20, 1.245828037862768e-18, 8.733928830743937e-17, 4.76856356679787e-15, 2.027644824462808e-13, 6.714637477379281e-12, 1.7317278296234407e-10, 3.4782683262814613e-09, 5.440927102245416e-08, 6.62840615637232e-07, 6.288856662775547e-06, 4.6468714679383724e-05, 0.0002674089898445345, 0.001198443947096412, 0.004182980390660436, 0.011370519584733004, 0.02407139014977481, 0.039687012955255487, 0.05095913334696363, 0.05095913334696363, 0.039687012955255487, 0.02407139014977481, 0.011370519584733006, 0.004182980390660523, 0.0011984439471011805, 0.000267408990047299, 4.64687213940212e-05, 6.289029835558509e-06, 6.663188839635136e-07, 1.0881854204490832e-07]"
